"AGE","AGE_ADJUSTED_CI_LOWER","AGE_ADJUSTED_CI_UPPER","AGE_ADJUSTED_RATE","COUNT","ICCC_GROUP","POPULATION","YEAR","SERIALID"
"0-19","null","null","null","null","XI(e) Skin carcinomas",81683260,"2008-04-01 00:00:00",1334
"0-14","1.5","2.20000004768372","1.79999995231628","110","XI(f) Other and unspecified carcinomas",59850043,"2008-04-01 00:00:00",1335
"0-19","3.90000009536743","4.80000019073486","4.30000019073486","366","XI(f) Other and unspecified carcinomas",81683260,"2008-04-01 00:00:00",1336
"0-14","0.400000005960464","0.800000011920929","0.600000023841858","37","XII Other and unspecified malignant neoplasms",59850043,"2008-04-01 00:00:00",1337
"0-19","0.5","0.899999976158142","0.699999988079071","59","XII Other and unspecified malignant neoplasms",81683260,"2008-04-01 00:00:00",1338
"0-14","0.200000002980232","0.5","0.400000005960464","22","XII(a) Other specified malignant tumors",59850043,"2008-04-01 00:00:00",1339
"0-19","0.200000002980232","0.5","0.400000005960464","29","XII(a) Other specified malignant tumors",81683260,"2008-04-01 00:00:00",1340
"0-14","null","null","null","null","XII(b) Other unspecified malignant tumors",59850043,"2008-04-01 00:00:00",1341
"0-19","0.200000002980232","0.5","0.400000005960464","30","XII(b) Other unspecified malignant tumors",81683260,"2008-04-01 00:00:00",1342
"0-14","156.600006103516","163","159.800003051758","9647","All ICCC Groups Combined",60026780,"2009-04-01 00:00:00",1343
"0-19","170.899993896484","176.600006103516","173.699996948242","14339","All ICCC Groups Combined",81846618,"2009-04-01 00:00:00",1344
"0-14","50","53.5999984741211","51.7999992370605","3136","I Leukemias, myeloproliferative & myelodysplastic diseases",60026780,"2009-04-01 00:00:00",1345
"0-19","45","48","46.5","3807","I Leukemias, myeloproliferative & myelodysplastic diseases",81846618,"2009-04-01 00:00:00",1346
"0-14","38.7999992370605","42","40.4000015258789","2445","I(a) Lymphoid leukemias",60026780,"2009-04-01 00:00:00",1347
"0-19","32.9000015258789","35.5","34.2000007629395","2789","I(a) Lymphoid leukemias",81846618,"2009-04-01 00:00:00",1348
"0-14","6.69999980926514","8","7.30000019073486","444","I(b) Acute myeloid leukemias",60026780,"2009-04-01 00:00:00",1349
"0-19","7.09999990463257","8.30000019073486","7.59999990463257","631","I(b) Acute myeloid leukemias",81846618,"2009-04-01 00:00:00",1350
"0-14","1.29999995231628","1.89999997615814","1.60000002384186","94","I(c) Chronic myeloproliferative diseases",60026780,"2009-04-01 00:00:00",1351
"0-19","1.89999997615814","2.5","2.20000004768372","182","I(c) Chronic myeloproliferative diseases",81846618,"2009-04-01 00:00:00",1352
"0-14","1.20000004768372","1.79999995231628","1.5","89","I(d) Myelodysplastic syndrome and other myeloproliferative diseases",60026780,"2009-04-01 00:00:00",1353
"0-19","1.20000004768372","1.70000004768372","1.39999997615814","116","I(d) Myelodysplastic syndrome and other myeloproliferative diseases",81846618,"2009-04-01 00:00:00",1354
"0-14","0.800000011920929","1.39999997615814","1.10000002384186","64","I(e) Unspecified and other specified leukemias",60026780,"2009-04-01 00:00:00",1355
"0-19","0.899999976158142","1.29999995231628","1.10000002384186","89","I(e) Unspecified and other specified leukemias",81846618,"2009-04-01 00:00:00",1356
"0-14","15.5","17.5","16.5","986","II Lymphomas and reticuloendothelial neoplasms",60026780,"2009-04-01 00:00:00",1357
"0-19","23.7000007629395","25.7999992370605","24.7999992370605","2063","II Lymphomas and reticuloendothelial neoplasms",81846618,"2009-04-01 00:00:00",1358
"0-14","5.09999990463257","6.30000019073486","5.59999990463257","336","II(a) Hodgkin lymphomas",60026780,"2009-04-01 00:00:00",1359
"0-19","11.6000003814697","13.1000003814697","12.3000001907349","1041","II(a) Hodgkin lymphomas",81846618,"2009-04-01 00:00:00",1360
"0-14","6.30000019073486","7.59999990463257","6.90000009536743","413","II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)",60026780,"2009-04-01 00:00:00",1361
"0-19","8.10000038146973","9.39999961853027","8.69999980926514","722","II(b) Non-Hodgkin lymphomas (except Burkitt lymphoma)",81846618,"2009-04-01 00:00:00",1362
"0-14","1.89999997615814","2.70000004768372","2.29999995231628","137","II(c) Burkitt lymphoma",60026780,"2009-04-01 00:00:00",1363
"0-19","1.89999997615814","2.5","2.20000004768372","178","II(c) Burkitt lymphoma",81846618,"2009-04-01 00:00:00",1364
"0-14","1.10000002384186","1.79999995231628","1.39999997615814","87","II(d) Miscellaneous lymphoreticular neoplasms",60026780,"2009-04-01 00:00:00",1365
"0-19","0.899999976158142","1.39999997615814","1.10000002384186","94","II(d) Miscellaneous lymphoreticular neoplasms",81846618,"2009-04-01 00:00:00",1366
"0-14","null","null","null","null","II(e) Unspecified lymphomas",60026780,"2009-04-01 00:00:00",1367
"0-19","0.200000002980232","0.5","0.300000011920929","28","II(e) Unspecified lymphomas",81846618,"2009-04-01 00:00:00",1368
"0-14","32.9000015258789","35.7999992370605","34.2999992370605","2065","III CNS and misc intracranial and intraspinal neoplasms",60026780,"2009-04-01 00:00:00",1369
"0-19","29.7000007629395","32.0999984741211","30.8999996185303","2516","III CNS and misc intracranial and intraspinal neoplasms",81846618,"2009-04-01 00:00:00",1370
"0-14","2.09999990463257","2.90000009536743","2.5","151","III(a) Ependymomas and choroid plexus tumor",60026780,"2009-04-01 00:00:00",1371
"0-19","2.09999990463257","2.70000004768372","2.40000009536743","197","III(a) Ependymomas and choroid plexus tumor",81846618,"2009-04-01 00:00:00",1372
"0-14","15.6999998092651","17.7000007629395","16.7000007629395","1003","III(b) Astrocytomas",60026780,"2009-04-01 00:00:00",1373
"0-19","14.5","16.2000007629395","15.3999996185303","1252","III(b) Astrocytomas",81846618,"2009-04-01 00:00:00",1374
"0-14","6.80000019073486","8.19999980926514","7.5","453","III(c) Intracranial and intraspinal embryonal tumors",60026780,"2009-04-01 00:00:00",1375
"0-19","5.69999980926514","6.80000019073486","6.30000019073486","509","III(c) Intracranial and intraspinal embryonal tumors",81846618,"2009-04-01 00:00:00",1376
"0-14","5.90000009536743","7.19999980926514","6.5","389","III(d) Other gliomas",60026780,"2009-04-01 00:00:00",1377
"0-19","5.30000019073486","6.30000019073486","5.80000019073486","469","III(d) Other gliomas",81846618,"2009-04-01 00:00:00",1378
"0-14","0.400000005960464","0.800000011920929","0.600000023841858","34","III(e) Other specified intracranial & intraspinal neoplasms",60026780,"2009-04-01 00:00:00",1379
"0-19","0.400000005960464","0.800000011920929","0.600000023841858","47","III(e) Other specified intracranial & intraspinal neoplasms",81846618,"2009-04-01 00:00:00",1380
"0-14","0.400000005960464","0.800000011920929","0.600000023841858","35","III(f) Unspecified intracranial and intraspinal neoplasms",60026780,"2009-04-01 00:00:00",1381
"0-19","0.400000005960464","0.699999988079071","0.5","42","III(f) Unspecified intracranial and intraspinal neoplasms",81846618,"2009-04-01 00:00:00",1382
"0-14","9.80000019073486","11.5","10.6000003814697","651","IV Neuroblastoma and other peripheral nervous cell tumors",60026780,"2009-04-01 00:00:00",1383
"0-19","7.5","8.80000019073486","8.10000038146973","665","IV Neuroblastoma and other peripheral nervous cell tumors",81846618,"2009-04-01 00:00:00",1384
"0-14","9.69999980926514","11.3000001907349","10.5","642","IV(a) Neuroblastoma and ganglioneuroblastoma",60026780,"2009-04-01 00:00:00",1385
"0-19","7.30000019073486","8.5","7.90000009536743","647","IV(a) Neuroblastoma and ganglioneuroblastoma",81846618,"2009-04-01 00:00:00",1386
"0-14","null","null","null","null","IV(b) Other peripheral nervous cell tumors",60026780,"2009-04-01 00:00:00",1387
"0-19","0.100000001490116","0.300000011920929","0.200000002980232","18","IV(b) Other peripheral nervous cell tumors",81846618,"2009-04-01 00:00:00",1388
"0-14","9.69999980926514","11.3999996185303","10.5","634","IX Soft tissue and other extraosseous sarcomas",60026780,"2009-04-01 00:00:00",1389
"0-19","11.1000003814697","12.6000003814697","11.8000001907349","974","IX Soft tissue and other extraosseous sarcomas",81846618,"2009-04-01 00:00:00",1390
"0-14","3.90000009536743","4.90000009536743","4.40000009536743","263","IX(a) Rhabdomyosarcomas",60026780,"2009-04-01 00:00:00",1391
"0-19","3.70000004768372","4.59999990463257","4.09999990463257","338","IX(a) Rhabdomyosarcomas",81846618,"2009-04-01 00:00:00",1392
"0-14","1","1.60000002384186","1.20000004768372","75","IX(b) Fibrosarcomas, peripheral nerve sheath tumors & other fibrous neoplams",60026780,"2009-04-01 00:00:00",1393
"0-19","1.20000004768372","1.79999995231628","1.5","122","IX(b) Fibrosarcomas, peripheral nerve sheath tumors & other fibrous neoplams",81846618,"2009-04-01 00:00:00",1394
"0-14","null","null","null","null","IX(c) Kaposi sarcoma",60026780,"2009-04-01 00:00:00",1395
"0-19","null","null","null","null","IX(c) Kaposi sarcoma",81846618,"2009-04-01 00:00:00",1396
"0-14","3.29999995231628","4.30000019073486","3.79999995231628","226","IX(d) Other specified soft tissue sarcomas",60026780,"2009-04-01 00:00:00",1397
"0-19","4.30000019073486","5.30000019073486","4.80000019073486","395","IX(d) Other specified soft tissue sarcomas",81846618,"2009-04-01 00:00:00",1398
"0-14","0.899999976158142","1.5","1.20000004768372","70","IX(e) Unspecified soft tissue sarcomas",60026780,"2009-04-01 00:00:00",1399
"0-19","1.10000002384186","1.60000002384186","1.39999997615814","112","IX(e) Unspecified soft tissue sarcomas",81846618,"2009-04-01 00:00:00",1400
"0-14","0.200000002980232","0.600000023841858","0.400000005960464","23","Not classified by ICCC",60026780,"2009-04-01 00:00:00",1401
"0-19","0.300000011920929","0.5","0.400000005960464","31","Not classified by ICCC",81846618,"2009-04-01 00:00:00",1402
"0-14","3.79999995231628","4.80000019073486","4.30000019073486","262","V Retinoblastoma",60026780,"2009-04-01 00:00:00",1403
"0-19","2.79999995231628","3.59999990463257","3.20000004768372","262","V Retinoblastoma",81846618,"2009-04-01 00:00:00",1404
"0-14","8.30000019073486","9.89999961853027","9.10000038146973","554","VI Renal tumors",60026780,"2009-04-01 00:00:00",1405
"0-19","6.69999980926514","7.90000009536743","7.30000019073486","594","VI Renal tumors",81846618,"2009-04-01 00:00:00",1406
"0-14","7.80000019073486","9.19999980926514","8.5","518","VI(a) Nephroblastoma and other nonepithelial renal tumors",60026780,"2009-04-01 00:00:00",1407
"0-19","5.90000009536743","7","6.5","528","VI(a) Nephroblastoma and other nonepithelial renal tumors",81846618,"2009-04-01 00:00:00",1408
"0-14","0.400000005960464","0.800000011920929","0.600000023841858","34","VI(b) Renal carcinomas",60026780,"2009-04-01 00:00:00",1409
"0-19","0.600000023841858","1","0.800000011920929","64","VI(b) Renal carcinomas",81846618,"2009-04-01 00:00:00",1410
"0-14","null","null","null","null","VI(c) Unspecified malignant renal tumors",60026780,"2009-04-01 00:00:00",1411
"0-19","null","null","null","null","VI(c) Unspecified malignant renal tumors",81846618,"2009-04-01 00:00:00",1412
"0-14","1.79999995231628","2.59999990463257","2.20000004768372","134","VII Hepatic tumors",60026780,"2009-04-01 00:00:00",1413
"0-19","1.70000004768372","2.29999995231628","2","165","VII Hepatic tumors",81846618,"2009-04-01 00:00:00",1414
"0-14","1.5","2.20000004768372","1.79999995231628","113","VII(a) Hepatoblastoma",60026780,"2009-04-01 00:00:00",1415
"0-19","1.10000002384186","1.70000004768372","1.39999997615814","113","VII(a) Hepatoblastoma",81846618,"2009-04-01 00:00:00",1416
"0-14","0.200000002980232","0.5","0.300000011920929","19","VII(b) Hepatic carcinomas",60026780,"2009-04-01 00:00:00",1417
"0-19","0.400000005960464","0.800000011920929","0.600000023841858","50","VII(b) Hepatic carcinomas",81846618,"2009-04-01 00:00:00",1418
"0-14","null","null","null","null","VII(c) Unspecified malignant hepatic tumors",60026780,"2009-04-01 00:00:00",1419
"0-19","null","null","null","null","VII(c) Unspecified malignant hepatic tumors",81846618,"2009-04-01 00:00:00",1420
"0-14","6.19999980926514","7.5","6.80000019073486","407","VIII Malignant bone tumors",60026780,"2009-04-01 00:00:00",1421
"0-19","8.10000038146973","9.39999961853027","8.69999980926514","720","VIII Malignant bone tumors",81846618,"2009-04-01 00:00:00",1422
"0-14","3.40000009536743","4.5","3.90000009536743","234","VIII(a) Osteosarcomas",60026780,"2009-04-01 00:00:00",1423
"0-19","4.5","5.40000009536743","4.90000009536743","407","VIII(a) Osteosarcomas",81846618,"2009-04-01 00:00:00",1424
"0-14","null","null","null","null","VIII(b) Chondrosarcomas",60026780,"2009-04-01 00:00:00",1425
"0-19","0.200000002980232","0.400000005960464","0.300000011920929","24","VIII(b) Chondrosarcomas",81846618,"2009-04-01 00:00:00",1426
"0-14","1.89999997615814","2.70000004768372","2.20000004768372","134","VIII(c) Ewing tumor and related sarcomas of bone",60026780,"2009-04-01 00:00:00",1427
"0-19","2.5","3.20000004768372","2.79999995231628","234","VIII(c) Ewing tumor and related sarcomas of bone",81846618,"2009-04-01 00:00:00",1428
"0-14","0.200000002980232","0.600000023841858","0.400000005960464","23","VIII(d) Other specified malignant bone tumors",60026780,"2009-04-01 00:00:00",1429
"0-19","0.300000011920929","0.600000023841858","0.5","38","VIII(d) Other specified malignant bone tumors",81846618,"2009-04-01 00:00:00",1430
"0-14","null","null","null","null","VIII(e) Unspecified malignant bone tumors",60026780,"2009-04-01 00:00:00",1431
"0-19","0.100000001490116","0.300000011920929","0.200000002980232","17","VIII(e) Unspecified malignant bone tumors",81846618,"2009-04-01 00:00:00",1432
"0-14","4.80000019073486","6","5.40000009536743","324","X Germ cell, trophoblastic tumors & neoplasms of gonads",60026780,"2009-04-01 00:00:00",1433
"0-19","10.6000003814697","12.1000003814697","11.3000001907349","959","X Germ cell, trophoblastic tumors & neoplasms of gonads",81846618,"2009-04-01 00:00:00",1434
"0-14","1.10000002384186","1.70000004768372","1.39999997615814","81","X(a) Intracranial & intraspinal germ cell tumors",60026780,"2009-04-01 00:00:00",1435
"0-19","1.39999997615814","1.89999997615814","1.60000002384186","134","X(a) Intracranial & intraspinal germ cell tumors",81846618,"2009-04-01 00:00:00",1436
"0-14","0.899999976158142","1.39999997615814","1.10000002384186","70","X(b) Malignant extracranial & extragonadal germ cell tumors",60026780,"2009-04-01 00:00:00",1437
"0-19","1.10000002384186","1.60000002384186","1.29999995231628","111","X(b) Malignant extracranial & extragonadal germ cell tumors",81846618,"2009-04-01 00:00:00",1438
"0-14","2.20000004768372","3.09999990463257","2.59999990463257","159","X(c) Malignant gonadal germ cell tumors",60026780,"2009-04-01 00:00:00",1439
"0-19","6.90000009536743","8.10000038146973","7.5","638","X(c) Malignant gonadal germ cell tumors",81846618,"2009-04-01 00:00:00",1440
"0-14","null","null","null","null","X(d) Gonadal carcinomas",60026780,"2009-04-01 00:00:00",1441
"0-19","0.400000005960464","0.800000011920929","0.600000023841858","49","X(d) Gonadal carcinomas",81846618,"2009-04-01 00:00:00",1442
"0-14","null","null","null","null","X(e) Other and unspecified malignant gonadal tumors",60026780,"2009-04-01 00:00:00",1443
"0-19","0.200000002980232","0.5","0.300000011920929","27","X(e) Other and unspecified malignant gonadal tumors",81846618,"2009-04-01 00:00:00",1444
"0-14","6.40000009536743","7.80000019073486","7.09999990463257","422","XI Other malignant epithelial neoplasms and malignant melanomas",60026780,"2009-04-01 00:00:00",1445
"0-19","16.8999996185303","18.7000007629395","17.7999992370605","1507","XI Other malignant epithelial neoplasms and malignant melanomas",81846618,"2009-04-01 00:00:00",1446
"0-14","null","null","null","null","XI(a) Adrenocortical carcinomas",60026780,"2009-04-01 00:00:00",1447
"0-19","0.200000002980232","0.400000005960464","0.300000011920929","22","XI(a) Adrenocortical carcinomas",81846618,"2009-04-01 00:00:00",1448
"0-14","2.40000009536743","3.20000004768372","2.79999995231628","166","XI(b) Thyroid carcinomas",60026780,"2009-04-01 00:00:00",1449
"0-19","7.5","8.69999980926514","8.10000038146973","688","XI(b) Thyroid carcinomas",81846618,"2009-04-01 00:00:00",1450
"0-14","0.300000011920929","0.600000023841858","0.400000005960464","24","XI(c) Nasopharyngeal carcinomas",60026780,"2009-04-01 00:00:00",1451
"0-19","0.5","0.899999976158142","0.699999988079071","56","XI(c) Nasopharyngeal carcinomas",81846618,"2009-04-01 00:00:00",1452
"0-14","1.39999997615814","2.09999990463257","1.79999995231628","105","XI(d) Malignant melanomas",60026780,"2009-04-01 00:00:00",1453
"0-19","3.90000009536743","4.80000019073486","4.30000019073486","365","XI(d) Malignant melanomas",81846618,"2009-04-01 00:00:00",1454
