"AGE","AGE_SPECIFIC_CI_LOWER","AGE_SPECIFIC_CI_UPPER","AGE_SPECIFIC_RATE","COUNT","ICCC_GROUP","POPULATION","YEAR","SERIALID"
"5-9","5","7.19999980926514","6.09999990463257","120","VI Renal tumors",19829550,"2009-04-01 00:00:00",3514
"<1","15","23.8999996185303","19.1000003814697","75","VI Renal tumors",3933652,"2009-04-01 00:00:00",3515
"1-4","18.5","23","20.6000003814697","329","VI(a) Nephroblastoma and other nonepithelial renal tumors",15955735,"2009-04-01 00:00:00",3516
"10-14","null","null","null","null","VI(a) Nephroblastoma and other nonepithelial renal tumors",20307843,"2009-04-01 00:00:00",3517
"15-19","null","null","null","null","VI(a) Nephroblastoma and other nonepithelial renal tumors",21819838,"2009-04-01 00:00:00",3518
"5-9","4.40000009536743","6.5","5.30000019073486","106","VI(a) Nephroblastoma and other nonepithelial renal tumors",19829550,"2009-04-01 00:00:00",3519
"<1","14.1000003814697","22.7999992370605","18","71","VI(a) Nephroblastoma and other nonepithelial renal tumors",3933652,"2009-04-01 00:00:00",3520
"1-4","null","null","null","null","VI(b) Renal carcinomas",15955735,"2009-04-01 00:00:00",3521
"10-14","0.5","1.29999995231628","0.800000011920929","16","VI(b) Renal carcinomas",20307843,"2009-04-01 00:00:00",3522
"15-19","0.899999976158142","2","1.39999997615814","30","VI(b) Renal carcinomas",21819838,"2009-04-01 00:00:00",3523
"5-9","null","null","null","null","VI(b) Renal carcinomas",19829550,"2009-04-01 00:00:00",3524
"<1","null","null","null","null","VI(b) Renal carcinomas",3933652,"2009-04-01 00:00:00",3525
"1-4","null","null","null","null","VI(c) Unspecified malignant renal tumors",15955735,"2009-04-01 00:00:00",3526
"10-14","null","null","null","null","VI(c) Unspecified malignant renal tumors",20307843,"2009-04-01 00:00:00",3527
"15-19","null","null","null","null","VI(c) Unspecified malignant renal tumors",21819838,"2009-04-01 00:00:00",3528
"5-9","null","null","null","null","VI(c) Unspecified malignant renal tumors",19829550,"2009-04-01 00:00:00",3529
"<1","null","null","null","null","VI(c) Unspecified malignant renal tumors",3933652,"2009-04-01 00:00:00",3530
"1-4","3.90000009536743","6.19999980926514","5","79","VII Hepatic tumors",15955735,"2009-04-01 00:00:00",3531
"10-14","0.5","1.39999997615814","0.899999976158142","18","VII Hepatic tumors",20307843,"2009-04-01 00:00:00",3532
"15-19","1","2","1.39999997615814","31","VII Hepatic tumors",21819838,"2009-04-01 00:00:00",3533
"5-9","null","null","null","null","VII Hepatic tumors",19829550,"2009-04-01 00:00:00",3534
"<1","4.90000009536743","10.6000003814697","7.40000009536743","29","VII Hepatic tumors",3933652,"2009-04-01 00:00:00",3535
"1-4","3.70000004768372","5.90000009536743","4.69999980926514","75","VII(a) Hepatoblastoma",15955735,"2009-04-01 00:00:00",3536
"10-14","null","null","null","null","VII(a) Hepatoblastoma",20307843,"2009-04-01 00:00:00",3537
"15-19","null","null","null","null","VII(a) Hepatoblastoma",21819838,"2009-04-01 00:00:00",3538
"5-9","null","null","null","null","VII(a) Hepatoblastoma",19829550,"2009-04-01 00:00:00",3539
"<1","4.5","10","6.90000009536743","27","VII(a) Hepatoblastoma",3933652,"2009-04-01 00:00:00",3540
"1-4","null","null","null","null","VII(b) Hepatic carcinomas",15955735,"2009-04-01 00:00:00",3541
"10-14","null","null","null","null","VII(b) Hepatic carcinomas",20307843,"2009-04-01 00:00:00",3542
"15-19","1","2","1.39999997615814","31","VII(b) Hepatic carcinomas",21819838,"2009-04-01 00:00:00",3543
"5-9","null","null","null","null","VII(b) Hepatic carcinomas",19829550,"2009-04-01 00:00:00",3544
"<1","null","null","null","null","VII(b) Hepatic carcinomas",3933652,"2009-04-01 00:00:00",3545
"1-4","null","null","null","null","VII(c) Unspecified malignant hepatic tumors",15955735,"2009-04-01 00:00:00",3546
"10-14","null","null","null","null","VII(c) Unspecified malignant hepatic tumors",20307843,"2009-04-01 00:00:00",3547
"15-19","null","null","null","null","VII(c) Unspecified malignant hepatic tumors",21819838,"2009-04-01 00:00:00",3548
"5-9","null","null","null","null","VII(c) Unspecified malignant hepatic tumors",19829550,"2009-04-01 00:00:00",3549
"<1","null","null","null","null","VII(c) Unspecified malignant hepatic tumors",3933652,"2009-04-01 00:00:00",3550
"1-4","0.800000011920929","1.89999997615814","1.29999995231628","20","VIII Malignant bone tumors",15955735,"2009-04-01 00:00:00",3551
"10-14","12.3000001907349","15.6000003814697","13.8999996185303","282","VIII Malignant bone tumors",20307843,"2009-04-01 00:00:00",3552
"15-19","12.8000001907349","16","14.3000001907349","313","VIII Malignant bone tumors",21819838,"2009-04-01 00:00:00",3553
"5-9","4.09999990463257","6.19999980926514","5.09999990463257","101","VIII Malignant bone tumors",19829550,"2009-04-01 00:00:00",3554
"<1","null","null","null","null","VIII Malignant bone tumors",3933652,"2009-04-01 00:00:00",3555
"1-4","null","null","null","null","VIII(a) Osteosarcomas",15955735,"2009-04-01 00:00:00",3556
"10-14","7.09999990463257","9.69999980926514","8.30000019073486","169","VIII(a) Osteosarcomas",20307843,"2009-04-01 00:00:00",3557
"15-19","6.80000019073486","9.19999980926514","7.90000009536743","173","VIII(a) Osteosarcomas",21819838,"2009-04-01 00:00:00",3558
"5-9","2.29999995231628","3.79999995231628","3","59","VIII(a) Osteosarcomas",19829550,"2009-04-01 00:00:00",3559
"<1","null","null","null","null","VIII(a) Osteosarcomas",3933652,"2009-04-01 00:00:00",3560
"1-4","null","null","null","null","VIII(b) Chondrosarcomas",15955735,"2009-04-01 00:00:00",3561
"10-14","null","null","null","null","VIII(b) Chondrosarcomas",20307843,"2009-04-01 00:00:00",3562
"15-19","0.600000023841858","1.39999997615814","0.899999976158142","20","VIII(b) Chondrosarcomas",21819838,"2009-04-01 00:00:00",3563
"5-9","null","null","null","null","VIII(b) Chondrosarcomas",19829550,"2009-04-01 00:00:00",3564
"<1","null","null","null","null","VIII(b) Chondrosarcomas",3933652,"2009-04-01 00:00:00",3565
"1-4","null","null","null","null","VIII(c) Ewing tumor and related sarcomas of bone",15955735,"2009-04-01 00:00:00",3566
"10-14","3.40000009536743","5.30000019073486","4.30000019073486","87","VIII(c) Ewing tumor and related sarcomas of bone",20307843,"2009-04-01 00:00:00",3567
"15-19","3.70000004768372","5.59999990463257","4.59999990463257","100","VIII(c) Ewing tumor and related sarcomas of bone",21819838,"2009-04-01 00:00:00",3568
"5-9","1.10000002384186","2.29999995231628","1.70000004768372","33","VIII(c) Ewing tumor and related sarcomas of bone",19829550,"2009-04-01 00:00:00",3569
"<1","null","null","null","null","VIII(c) Ewing tumor and related sarcomas of bone",3933652,"2009-04-01 00:00:00",3570
"1-4","null","null","null","null","VIII(d) Other specified malignant bone tumors",15955735,"2009-04-01 00:00:00",3571
"10-14","null","null","null","null","VIII(d) Other specified malignant bone tumors",20307843,"2009-04-01 00:00:00",3572
"15-19","null","null","null","null","VIII(d) Other specified malignant bone tumors",21819838,"2009-04-01 00:00:00",3573
"5-9","null","null","null","null","VIII(d) Other specified malignant bone tumors",19829550,"2009-04-01 00:00:00",3574
"<1","null","null","null","null","VIII(d) Other specified malignant bone tumors",3933652,"2009-04-01 00:00:00",3575
"1-4","null","null","null","null","VIII(e) Unspecified malignant bone tumors",15955735,"2009-04-01 00:00:00",3576
"10-14","null","null","null","null","VIII(e) Unspecified malignant bone tumors",20307843,"2009-04-01 00:00:00",3577
"15-19","null","null","null","null","VIII(e) Unspecified malignant bone tumors",21819838,"2009-04-01 00:00:00",3578
"5-9","null","null","null","null","VIII(e) Unspecified malignant bone tumors",19829550,"2009-04-01 00:00:00",3579
"<1","null","null","null","null","VIII(e) Unspecified malignant bone tumors",3933652,"2009-04-01 00:00:00",3580
"1-4","2.5","4.30000019073486","3.29999995231628","53","X Germ cell, trophoblastic tumors & neoplasms of gonads",15955735,"2009-04-01 00:00:00",3581
"10-14","5.90000009536743","8.19999980926514","7","142","X Germ cell, trophoblastic tumors & neoplasms of gonads",20307843,"2009-04-01 00:00:00",3582
"5-9","null","null","null","null","VII(a) Hepatoblastoma",19371679,"2007-04-01 00:00:00",2930
"<1","8.10000038146973","14.8000001907349","11","45","VII(a) Hepatoblastoma",4074983,"2007-04-01 00:00:00",2931
"1-4","null","null","null","null","VII(b) Hepatic carcinomas",15697941,"2007-04-01 00:00:00",2932
"10-14","null","null","null","null","VII(b) Hepatic carcinomas",20483595,"2007-04-01 00:00:00",2933
"15-19","1","2.09999990463257","1.5","33","VII(b) Hepatic carcinomas",21687308,"2007-04-01 00:00:00",2934
"5-9","null","null","null","null","VII(b) Hepatic carcinomas",19371679,"2007-04-01 00:00:00",2935
"<1","null","null","null","null","VII(b) Hepatic carcinomas",4074983,"2007-04-01 00:00:00",2936
"1-4","null","null","null","null","VII(c) Unspecified malignant hepatic tumors",15697941,"2007-04-01 00:00:00",2937
"10-14","null","null","null","null","VII(c) Unspecified malignant hepatic tumors",20483595,"2007-04-01 00:00:00",2938
"15-19","null","null","null","null","VII(c) Unspecified malignant hepatic tumors",21687308,"2007-04-01 00:00:00",2939
"5-9","null","null","null","null","VII(c) Unspecified malignant hepatic tumors",19371679,"2007-04-01 00:00:00",2940
"<1","null","null","null","null","VII(c) Unspecified malignant hepatic tumors",4074983,"2007-04-01 00:00:00",2941
"1-4","1.29999995231628","2.70000004768372","1.89999997615814","30","VIII Malignant bone tumors",15697941,"2007-04-01 00:00:00",2942
"10-14","11.3000001907349","14.5","12.8000001907349","263","VIII Malignant bone tumors",20483595,"2007-04-01 00:00:00",2943
"15-19","12.5","15.6999998092651","14.1000003814697","305","VIII Malignant bone tumors",21687308,"2007-04-01 00:00:00",2944
"5-9","4.59999990463257","6.80000019073486","5.59999990463257","109","VIII Malignant bone tumors",19371679,"2007-04-01 00:00:00",2945
"<1","null","null","null","null","VIII Malignant bone tumors",4074983,"2007-04-01 00:00:00",2946
"1-4","null","null","null","null","VIII(a) Osteosarcomas",15697941,"2007-04-01 00:00:00",2947
"10-14","6.30000019073486","8.80000019073486","7.5","153","VIII(a) Osteosarcomas",20483595,"2007-04-01 00:00:00",2948
"15-19","6.5","8.89999961853027","7.69999980926514","166","VIII(a) Osteosarcomas",21687308,"2007-04-01 00:00:00",2949
"5-9","2.29999995231628","3.90000009536743","3","58","VIII(a) Osteosarcomas",19371679,"2007-04-01 00:00:00",2950
"<1","null","null","null","null","VIII(a) Osteosarcomas",4074983,"2007-04-01 00:00:00",2951
"1-4","null","null","null","null","VIII(b) Chondrosarcomas",15697941,"2007-04-01 00:00:00",2952
"10-14","null","null","null","null","VIII(b) Chondrosarcomas",20483595,"2007-04-01 00:00:00",2953
"15-19","0.5","1.39999997615814","0.899999976158142","19","VIII(b) Chondrosarcomas",21687308,"2007-04-01 00:00:00",2954
"5-9","null","null","null","null","VIII(b) Chondrosarcomas",19371679,"2007-04-01 00:00:00",2955
"<1","null","null","null","null","VIII(b) Chondrosarcomas",4074983,"2007-04-01 00:00:00",2956
"5-9","null","null","null","null","XI(e) Skin carcinomas",19371679,"2007-04-01 00:00:00",2957
"1-4","0.600000023841858","1.70000004768372","1.10000002384186","17","VIII(c) Ewing tumor and related sarcomas of bone",15697941,"2007-04-01 00:00:00",2958
"10-14","3.40000009536743","5.19999980926514","4.19999980926514","87","VIII(c) Ewing tumor and related sarcomas of bone",20483595,"2007-04-01 00:00:00",2959
"15-19","3.79999995231628","5.69999980926514","4.69999980926514","102","VIII(c) Ewing tumor and related sarcomas of bone",21687308,"2007-04-01 00:00:00",2960
"5-9","1.5","2.79999995231628","2.09999990463257","40","VIII(c) Ewing tumor and related sarcomas of bone",19371679,"2007-04-01 00:00:00",2961
"<1","null","null","null","null","VIII(c) Ewing tumor and related sarcomas of bone",4074983,"2007-04-01 00:00:00",2962
"1-4","null","null","null","null","VIII(d) Other specified malignant bone tumors",15697941,"2007-04-01 00:00:00",2963
"10-14","null","null","null","null","VIII(d) Other specified malignant bone tumors",20483595,"2007-04-01 00:00:00",2964
"15-19","null","null","null","null","VIII(d) Other specified malignant bone tumors",21687308,"2007-04-01 00:00:00",2965
"5-9","null","null","null","null","VIII(d) Other specified malignant bone tumors",19371679,"2007-04-01 00:00:00",2966
"<1","null","null","null","null","VIII(d) Other specified malignant bone tumors",4074983,"2007-04-01 00:00:00",2967
"1-4","null","null","null","null","VIII(e) Unspecified malignant bone tumors",15697941,"2007-04-01 00:00:00",2968
"10-14","null","null","null","null","VIII(e) Unspecified malignant bone tumors",20483595,"2007-04-01 00:00:00",2969
"15-19","null","null","null","null","VIII(e) Unspecified malignant bone tumors",21687308,"2007-04-01 00:00:00",2970
"5-9","null","null","null","null","VIII(e) Unspecified malignant bone tumors",19371679,"2007-04-01 00:00:00",2971
"<1","null","null","null","null","VIII(e) Unspecified malignant bone tumors",4074983,"2007-04-01 00:00:00",2972
"1-4","2.5","4.30000019073486","3.29999995231628","52","X Germ cell, trophoblastic tumors & neoplasms of gonads",15697941,"2007-04-01 00:00:00",2973
"10-14","6.40000009536743","8.80000019073486","7.5","154","X Germ cell, trophoblastic tumors & neoplasms of gonads",20483595,"2007-04-01 00:00:00",2974
"15-19","25.1000003814697","29.5","27.2999992370605","591","X Germ cell, trophoblastic tumors & neoplasms of gonads",21687308,"2007-04-01 00:00:00",2975
"5-9","2","3.5","2.70000004768372","52","X Germ cell, trophoblastic tumors & neoplasms of gonads",19371679,"2007-04-01 00:00:00",2976
"<1","14.6999998092651","23.2999992370605","18.7000007629395","76","X Germ cell, trophoblastic tumors & neoplasms of gonads",4074983,"2007-04-01 00:00:00",2977
"1-4","null","null","null","null","X(a) Intracranial & intraspinal germ cell tumors",15697941,"2007-04-01 00:00:00",2978
"10-14","2.09999990463257","3.59999990463257","2.70000004768372","56","X(a) Intracranial & intraspinal germ cell tumors",20483595,"2007-04-01 00:00:00",2979
"15-19","1.60000002384186","2.79999995231628","2.09999990463257","46","X(a) Intracranial & intraspinal germ cell tumors",21687308,"2007-04-01 00:00:00",2980
"5-9","0.600000023841858","1.5","0.899999976158142","18","X(a) Intracranial & intraspinal germ cell tumors",19371679,"2007-04-01 00:00:00",2981
"<1","null","null","null","null","X(a) Intracranial & intraspinal germ cell tumors",4074983,"2007-04-01 00:00:00",2982
"1-4","0.899999976158142","2.09999990463257","1.39999997615814","22","X(b) Malignant extracranial & extragonadal germ cell tumors",15697941,"2007-04-01 00:00:00",2983
"10-14","null","null","null","null","X(b) Malignant extracranial & extragonadal germ cell tumors",20483595,"2007-04-01 00:00:00",2984
"15-19","1.10000002384186","2.20000004768372","1.60000002384186","35","X(b) Malignant extracranial & extragonadal germ cell tumors",21687308,"2007-04-01 00:00:00",2985
"5-9","null","null","null","null","X(b) Malignant extracranial & extragonadal germ cell tumors",19371679,"2007-04-01 00:00:00",2986
"<1","8.5","15.3000001907349","11.5","47","X(b) Malignant extracranial & extragonadal germ cell tumors",4074983,"2007-04-01 00:00:00",2987
"1-4","1.10000002384186","2.40000009536743","1.70000004768372","26","X(c) Malignant gonadal germ cell tumors",15697941,"2007-04-01 00:00:00",2988
"10-14","3.09999990463257","4.90000009536743","4","81","X(c) Malignant gonadal germ cell tumors",20483595,"2007-04-01 00:00:00",2989
"15-19","19.7999992370605","23.7999992370605","21.7000007629395","471","X(c) Malignant gonadal germ cell tumors",21687308,"2007-04-01 00:00:00",2990
"5-9","0.899999976158142","2","1.39999997615814","27","X(c) Malignant gonadal germ cell tumors",19371679,"2007-04-01 00:00:00",2991
"<1","3.20000004768372","7.90000009536743","5.19999980926514","21","X(c) Malignant gonadal germ cell tumors",4074983,"2007-04-01 00:00:00",2992
"1-4","null","null","null","null","X(d) Gonadal carcinomas",15697941,"2007-04-01 00:00:00",2993
"10-14","null","null","null","null","X(d) Gonadal carcinomas",20483595,"2007-04-01 00:00:00",2994
"15-19","0.699999988079071","1.60000002384186","1.10000002384186","23","X(d) Gonadal carcinomas",21687308,"2007-04-01 00:00:00",2995
"5-9","null","null","null","null","X(d) Gonadal carcinomas",19371679,"2007-04-01 00:00:00",2996
"<1","null","null","null","null","X(d) Gonadal carcinomas",4074983,"2007-04-01 00:00:00",2997
"1-4","null","null","null","null","X(e) Other and unspecified malignant gonadal tumors",15697941,"2007-04-01 00:00:00",2998
"10-14","null","null","null","null","X(e) Other and unspecified malignant gonadal tumors",20483595,"2007-04-01 00:00:00",2999
